Time [sec],Temperature [C],T Setpoint [C],heat flux [kW/m≤],HF setpoint [kW/m≤],duty cycle [-],"control mode [1=T, 0=HF]",TC1,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10,TC11,TC12,errors
1076,688.81377,688.890323,38.449025,36.085161,44.760529,1,32.89849,39.982137,2293.691619,2293.691619,2293.691619,2293.691619,2293.691619,2293.691619,2293.691619,2293.691619,2293.691619,2293.691619,
1077,688.284664,688.8,38.389235,36.07,44.890891,1,32.90284,39.985549,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,
1078.001,687.906447,688.709768,38.220684,36.054854,45.34119,1,32.905816,39.994876,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,
1079.001,686.856896,688.619445,38.389345,36.039693,45.66073,1,32.901924,39.986687,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,
1080,687.109506,688.529032,38.324586,36.024516,46.686121,1,32.90513,39.99806,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,
1081.001,687.760491,688.43871,38.347166,36.009355,46.426476,1,32.910853,40.0017,2293.719853,2293.719853,2293.719853,2293.719853,2293.719853,2293.719853,2293.719853,2293.719853,2293.719853,2293.719853,
1082.001,687.669548,688.348477,38.286216,35.994209,45.738568,1,32.904214,39.977588,2293.697893,2293.697893,2293.697893,2293.697893,2293.697893,2293.697893,2293.697893,2293.697893,2293.697893,2293.697893,
1083.001,687.65513,688.258065,38.192197,35.979032,45.771779,1,32.901238,39.962575,2293.694756,2293.694756,2293.694756,2293.694756,2293.694756,2293.694756,2293.694756,2293.694756,2293.694756,2293.694756,
1084.001,687.288269,688.167742,38.114905,35.963871,45.726461,1,32.915661,39.961665,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,
1085.001,687.917538,688.077419,38.232223,35.94871,46.039159,1,32.901696,39.954841,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,
1086.001,687.083335,687.987097,38.1652,35.933548,45.343421,1,32.90078,39.94324,2293.700134,2293.700134,2293.700134,2293.700134,2293.700134,2293.700134,2293.700134,2293.700134,2293.700134,2293.700134,
1087.001,686.689458,687.896774,38.201361,35.918387,46.111829,1,32.900322,39.946424,2293.696549,2293.696549,2293.696549,2293.696549,2293.696549,2293.696549,2293.696549,2293.696549,2293.696549,2293.696549,
1088.001,686.214005,687.806452,38.291351,35.903226,46.469007,1,32.917493,39.962348,2293.727023,2293.727023,2293.727023,2293.727023,2293.727023,2293.727023,2293.727023,2293.727023,2293.727023,2293.727023,
1089.001,686.104018,687.716129,38.330935,35.888065,46.92689,1,32.914516,39.954841,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,
1090.001,686.192495,687.625806,38.455374,35.872903,47.030552,1,32.903985,39.944832,2293.692068,2293.692068,2293.692068,2293.692068,2293.692068,2293.692068,2293.692068,2293.692068,2293.692068,2293.692068,
1091,686.138167,687.535484,38.184302,35.857742,46.93133,1,32.906732,39.963257,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,
1092,686.213339,687.445161,38.159569,35.842581,46.968872,1,32.899177,39.953021,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,
1093.001,685.668306,687.354929,38.158244,35.827435,46.871484,1,32.904672,39.946424,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,
1094.001,685.730612,687.264606,38.086473,35.812273,47.402323,1,32.892538,39.940738,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,
1095.001,685.509774,687.174194,38.218089,35.797097,47.334045,1,32.897346,39.94415,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,
1096.001,685.383394,687.083871,38.164041,35.781935,47.548386,1,32.901009,39.941647,2293.719853,2293.719853,2293.719853,2293.719853,2293.719853,2293.719853,2293.719853,2293.719853,2293.719853,2293.719853,
1097.001,685.802675,686.993548,38.161059,35.766774,47.672894,1,32.892996,39.946197,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,
1098.001,686.158124,686.903226,38.230456,35.751613,47.238588,1,32.884754,39.944377,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,
1099.001,685.602897,686.812903,38.228469,35.736452,46.841575,1,32.893682,39.954841,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,
1100.001,685.538154,686.722581,38.189988,35.72129,47.35577,1,32.891622,39.945514,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,
1101.001,685.597354,686.632258,38.141516,35.706129,47.391685,1,32.889332,39.94051,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,
1102.001,685.661654,686.541935,38.249392,35.690968,47.298793,1,32.88979,39.958935,2293.726575,2293.726575,2293.726575,2293.726575,2293.726575,2293.726575,2293.726575,2293.726575,2293.726575,2293.726575,
1103,685.451683,686.451613,38.124291,35.675806,47.192351,1,32.877885,39.950519,2293.703719,2293.703719,2293.703719,2293.703719,2293.703719,2293.703719,2293.703719,2293.703719,2293.703719,2293.703719,
1104,686.00379,686.36129,38.342584,35.660645,47.359163,1,32.882235,39.953021,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,
1105.001,685.488488,686.271058,38.279481,35.645499,46.749515,1,32.876053,39.958253,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,
1106,685.575847,686.180735,38.425562,35.630338,47.201174,1,32.884982,39.96121,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,
1107.001,686.557063,686.090323,38.255631,35.615161,47.056889,1,32.877885,39.950291,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,
1108,686.56305,686.00009,38.224659,35.600015,45.984259,1,32.878343,39.96121,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,
1109.001,686.357479,685.882857,38.294608,35.584857,45.826707,1,32.872161,39.971674,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,
1110.001,686.442855,685.765831,38.385812,35.569729,45.879888,1,32.863919,39.983275,2293.693412,2293.693412,2293.693412,2293.693412,2293.693412,2293.693412,2293.693412,2293.693412,2293.693412,2293.693412,
1111.001,685.834161,685.648571,38.400884,35.554571,45.638754,1,32.869414,39.987142,2293.723886,2293.723886,2293.723886,2293.723886,2293.723886,2293.723886,2293.723886,2293.723886,2293.723886,2293.723886,
1112.001,685.490927,685.531429,38.133345,35.539429,46.099833,1,32.87033,39.964395,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,
1113.001,685.817531,685.414286,38.202465,35.524286,46.315385,1,32.867582,39.972811,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,
1114.001,686.149919,685.297143,38.165752,35.509143,45.855055,1,32.86163,39.954386,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,
1115.001,686.170764,685.18,38.074327,35.494,45.364126,1,32.874451,39.961893,2293.731953,2293.731953,2293.731953,2293.731953,2293.731953,2293.731953,2293.731953,2293.731953,2293.731953,2293.731953,
1116.001,686.692341,685.062857,38.234431,35.478857,45.168421,1,32.861172,39.963485,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,
1117.001,686.66595,684.945714,38.206937,35.463714,44.450409,1,32.857737,39.96212,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,
1118.001,686.101135,684.828571,38.272193,35.448571,44.260101,1,32.871017,39.96394,2293.719853,2293.719853,2293.719853,2293.719853,2293.719853,2293.719853,2293.719853,2293.719853,2293.719853,2293.719853,
1119,686.027738,684.711429,38.135111,35.433429,44.618132,1,32.867811,39.958708,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,
1120,686.049469,684.594286,38.164482,35.418286,44.496043,1,32.865751,39.950291,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,
1121.001,685.838374,684.47726,38.440744,35.403158,44.273796,1,32.878572,39.958481,2293.721645,2293.721645,2293.721645,2293.721645,2293.721645,2293.721645,2293.721645,2293.721645,2293.721645,2293.721645,
1122.001,685.769858,684.360117,37.992012,35.388015,44.282929,1,32.864835,39.944605,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,
1123.001,686.163889,684.242857,38.149576,35.372857,44.150705,1,32.864148,39.931183,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,
1124.001,686.553515,684.125714,38.086473,35.357714,43.540498,1,32.866666,39.929819,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,
1125.001,686.463701,684.008571,38.097073,35.342571,42.906421,1,32.86804,39.929819,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,
1126.001,686.539987,683.891429,38.112531,35.327429,42.736947,1,32.867353,39.915942,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,
1127.001,686.315567,683.774286,38.070352,35.312286,42.395241,1,32.867582,39.91071,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,
1128.001,686.256137,683.657143,37.991018,35.297143,42.351848,1,32.872848,39.90798,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,
1129.001,686.010886,683.54,38.032645,35.282,42.144842,1,32.869643,39.907298,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,
1130,685.173212,683.422857,37.874529,35.266857,42.125612,1,32.856593,39.882957,2293.690723,2293.690723,2293.690723,2293.690723,2293.690723,2293.690723,2293.690723,2293.690723,2293.690723,2293.690723,
1131,685.347698,683.305714,38.052796,35.251714,42.722502,1,32.872619,39.886597,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,
1132,685.014029,683.188689,37.896005,35.236587,42.319143,1,32.86804,39.869535,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,
1133,684.805857,683.071546,37.771068,35.221444,42.421739,1,32.869872,39.868398,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,
1134,684.413699,682.954403,37.618804,35.206301,42.407381,1,32.870788,39.861345,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,
1135.001,684.720728,682.83726,37.923388,35.191158,42.587177,1,32.878343,39.856113,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,
1136.001,683.805677,682.720117,37.763174,35.176015,42.063543,1,32.861401,39.839051,2293.700582,2293.700582,2293.700582,2293.700582,2293.700582,2293.700582,2293.700582,2293.700582,2293.700582,2293.700582,
1137.001,683.92005,682.602857,37.678098,35.160857,42.77235,1,32.875138,39.833819,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,
1138.001,683.936674,682.485714,37.584851,35.145714,42.46758,1,32.874451,39.823809,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,
1139.001,683.113951,682.368571,37.633269,35.130571,42.250411,1,32.866209,39.792641,2293.703719,2293.703719,2293.703719,2293.703719,2293.703719,2293.703719,2293.703719,2293.703719,2293.703719,2293.703719,
1140.001,683.094227,682.251429,37.597052,35.115429,42.888474,1,32.871932,39.787408,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,
1141.001,683.475429,682.134286,37.572429,35.100286,42.740432,1,32.854303,39.766477,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,
1142.001,682.592057,682.017143,37.681797,35.085143,42.174914,1,32.859569,39.76261,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,
1143.001,682.193412,681.9,37.465601,35.07,42.881412,1,32.864835,39.758969,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,
1144,681.677367,681.782857,37.509326,35.054857,43.132285,1,32.852929,39.743271,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,
1145.001,681.706613,681.665714,37.496076,35.039714,43.519471,1,32.855906,39.743498,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,
1146.001,681.991331,681.548689,37.396039,35.024587,43.368484,1,32.860256,39.735308,2293.696997,2293.696997,2293.696997,2293.696997,2293.696997,2293.696997,2293.696997,2293.696997,2293.696997,2293.696997,
1147.001,682.057139,681.431429,37.547696,35.009429,42.946567,1,32.863003,39.738721,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,
1148.001,682.124721,681.314286,37.482495,34.994286,42.727428,1,32.866209,39.750779,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,
1149.001,682.741196,681.197143,37.449094,34.979143,42.496302,1,32.851098,39.739631,2293.700134,2293.700134,2293.700134,2293.700134,2293.700134,2293.700134,2293.700134,2293.700134,2293.700134,2293.700134,
1150,682.409683,681.08,37.289874,34.964,41.690774,1,32.866209,39.753282,2293.721645,2293.721645,2293.721645,2293.721645,2293.721645,2293.721645,2293.721645,2293.721645,2293.721645,2293.721645,
1151.001,683.077384,680.962857,37.379863,34.948857,41.818897,1,32.84835,39.732578,2293.699686,2293.699686,2293.699686,2293.699686,2293.699686,2293.699686,2293.699686,2293.699686,2293.699686,2293.699686,
1152,683.055222,680.845831,37.48117,34.933729,40.931891,1,32.844916,39.721657,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,
1153,683.321615,680.728571,37.408351,34.918571,40.710303,1,32.853845,39.718244,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,
1154,682.960813,680.611546,37.374784,34.903444,40.186975,1,32.851327,39.713466,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,
1155.001,681.523826,680.494403,37.402664,34.888301,40.286843,1,32.847434,39.697312,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,
1156.001,681.35899,680.37726,37.407578,34.873158,41.506227,1,32.858653,39.691851,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,
1157.001,681.787263,680.26,37.280212,34.858,41.491426,1,32.847892,39.672966,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,
1158.001,681.577664,680.142857,37.252167,34.842857,40.869804,1,32.849266,39.66341,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,
1159,681.726333,680.025714,37.249572,34.827714,40.873473,1,32.844229,39.645435,2293.692068,2293.692068,2293.692068,2293.692068,2293.692068,2293.692068,2293.692068,2293.692068,2293.692068,2293.692068,
1160.001,681.228277,679.908571,37.163337,34.812571,40.514152,1,32.836902,39.631555,2293.696997,2293.696997,2293.696997,2293.696997,2293.696997,2293.696997,2293.696997,2293.696997,2293.696997,2293.696997,
1161.001,680.729159,679.791546,37.094271,34.797444,40.804689,1,32.839421,39.638381,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,
1162.001,680.694602,679.674286,37.112048,34.782286,41.117335,1,32.839879,39.607208,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,
1163.001,680.715646,679.557143,36.999699,34.767143,40.973852,1,32.843084,39.598107,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,
